-1.042562099631209421e+05,-2.475389868328002763e+02,-1.471273773539649483e+03,-1.039083512002409698e+05,1.988572477548167626e+03,-1.432763552090345474e+05
-1.107491898625117901e+05,-3.339928146931464426e+02,-1.529004118309499745e+03,-1.102999238794545672e+05,4.101277940463570303e+03,-1.473616751701041649e+05
-1.045215427963171096e+05,-1.626372052864115290e+02,-1.427787829826186908e+03,-1.041183659254215017e+05,3.778584058623118835e+03,-1.442094025872019993e+05
-1.107294838310081395e+05,-4.079827649027616872e+02,-3.912054483614467699e+02,-1.101378711282546137e+05,2.360489996127719678e+03,-1.465506429447596893e+05
-1.051417911453450361e+05,-3.110212112718464823e+02,-4.187201579024106195e+02,-1.041114679222551786e+05,2.058739197322395739e+03,-1.436231141762937768e+05
-1.110087287676717824e+05,-3.568991788518409294e+02,-3.435561089515557569e+02,-1.103535264135274774e+05,4.179883523154096110e+03,-1.474994755958066671e+05
-1.054161337696309201e+05,-2.524868255024439918e+02,-3.786224433570848760e+02,-1.043255031645688578e+05,3.858866454622855144e+03,-1.445628584739413636e+05
-1.108017130361635500e+05,-4.034480916622490554e+02,1.170843734785564266e+03,-1.101750699769123166e+05,2.423249798747872319e+03,-1.467903996049991983e+05
-1.052217411155147274e+05,-3.001119832346549856e+02,1.120736795411470439e+03,-1.041356209492086782e+05,2.111475103570737701e+03,-1.438658378579904384e+05
-1.110860411370871734e+05,-3.515344836607253001e+02,1.217882574538172776e+03,-1.103959925322997151e+05,4.244639417284712181e+03,-1.477511533322775795e+05
-1.055020146286079544e+05,-2.446064673347829910e+02,1.158506022570182722e+03,-1.043565041772444965e+05,3.912330945413882091e+03,-1.448174446836798743e+05
-1.106412385299432208e+05,-4.053812636384917596e+02,2.354469953436835567e+03,-1.101783108001583460e+05,2.457469411976538595e+03,-1.470309240097363945e+05
-1.043902904818109819e+05,-3.240910402200853468e+02,2.139008346139675723e+03,-1.039583075386494311e+05,2.134656037371270031e+03,-1.438756522234764125e+05
-1.109296769325642817e+05,-3.602920974251147186e+02,2.399431509135994020e+03,-1.104032977711281419e+05,4.273812800836758470e+03,-1.480048414257939439e+05
