# sigma_xx, sigma_yy, sigma_zz, sigma_xy, sigma_yz, sigma_xz, epsilon_xx, epsilon_yy, epsilon_zz, epsilon_xy, epsilon_yz, epsilon_xz, vonMises, epsPlastic, hardening, epsilonP_xx, epsilonP_yy, epsilonP_zz, epsilonP_xy, epsilonP_yz, epsilonP_xz, yieldValue, iteration
-17997448.16670,-16079020.99084,-10222940.74726,1168939.94868,   0.00000,   0.00000,  -0.02021,  -0.01523,   0.00000,   0.00608,   0.00000,   0.00000,7301216.60701,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-48126810.55830,   0.00000
-18448603.71017,-16481402.96205,-10479002.00167,1201455.66352,   0.00000,   0.00000,  -0.02072,  -0.01561,   0.00000,   0.00625,   0.00000,   0.00000,7485793.93696,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-47942233.22834,   0.00000
-18894069.00355,-16881346.25464,-10732624.57746,1233971.37837,   0.00000,   0.00000,  -0.02122,  -0.01599,   0.00000,   0.00642,   0.00000,   0.00000,7668217.47290,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-47759809.69240,   0.00000
-19337095.61831,-17275599.29714,-10983808.47464,1268112.87895,   0.00000,   0.00000,  -0.02172,  -0.01636,   0.00000,   0.00659,   0.00000,   0.00000,7850556.24092,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-47577470.92439,   0.00000
-19774431.98298,-17667413.66102,-11232553.69320,1300628.59380,   0.00000,   0.00000,  -0.02221,  -0.01673,   0.00000,   0.00676,   0.00000,   0.00000,8029957.72610,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-47398069.43920,   0.00000
-20217458.59774,-18061666.70352,-11483737.59038,1333144.30864,   0.00000,   0.00000,  -0.02271,  -0.01710,   0.00000,   0.00693,   0.00000,   0.00000,8211519.81150,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-47216507.35381,   0.00000
-20649104.71231,-18451042.38879,-11730044.13033,1365660.02349,   0.00000,   0.00000,  -0.02319,  -0.01747,   0.00000,   0.00710,   0.00000,   0.00000,8388775.26913,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-47039251.89618,   0.00000
-21084002.39836,-18837166.50257,-11976350.67028,1399801.52408,   0.00000,   0.00000,  -0.02368,  -0.01784,   0.00000,   0.00728,   0.00000,   0.00000,8568110.97232,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-46859916.19298,   0.00000
-21513209.83431,-19220851.93774,-12220218.53162,1433943.02466,   0.00000,   0.00000,  -0.02416,  -0.01820,   0.00000,   0.00746,   0.00000,   0.00000,8745302.04604,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-46682725.11927,   0.00000
-21939978.59165,-19598847.12281,-12461647.71434,1466458.73951,   0.00000,   0.00000,  -0.02464,  -0.01856,   0.00000,   0.00763,   0.00000,   0.00000,8920826.07102,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-46507201.09429,   0.00000
-22361057.09890,-19974403.62927,-12700638.21845,1500600.24010,   0.00000,   0.00000,  -0.02512,  -0.01891,   0.00000,   0.00780,   0.00000,   0.00000,9095006.25247,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-46333020.91284,   0.00000
-22782135.60614,-20349960.13573,-12939628.72256,1534741.74068,   0.00000,   0.00000,  -0.02559,  -0.01927,   0.00000,   0.00798,   0.00000,   0.00000,9269196.94981,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-46158830.21550,   0.00000
-23203214.11338,-20725516.64219,-13178619.22667,1568883.24127,   0.00000,   0.00000,  -0.02606,  -0.01962,   0.00000,   0.00816,   0.00000,   0.00000,9443397.58112,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-45984629.58419,   0.00000
-23616163.69191,-21092944.21994,-13412732.37356,1603024.74186,   0.00000,   0.00000,  -0.02653,  -0.01997,   0.00000,   0.00834,   0.00000,   0.00000,9614583.48332,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-45813443.68198,   0.00000
-24029113.27044,-21460371.79769,-13646845.52044,1637166.24244,   0.00000,   0.00000,  -0.02699,  -0.02032,   0.00000,   0.00851,   0.00000,   0.00000,9785780.22194,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-45642246.94336,   0.00000
-24436372.59888,-21825360.69682,-13878519.98871,1671307.74303,   0.00000,   0.00000,  -0.02745,  -0.02066,   0.00000,   0.00869,   0.00000,   0.00000,9954836.25085,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-45473190.91446,   0.00000
-24841193.24870,-22184659.34586,-14107755.77837,1705449.24362,   0.00000,   0.00000,  -0.02791,  -0.02100,   0.00000,   0.00887,   0.00000,   0.00000,10123032.30955,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-45304994.85576,   0.00000
-25246013.89852,-22543957.99490,-14336991.56802,1741216.52995,   0.00000,   0.00000,  -0.02836,  -0.02134,   0.00000,   0.00905,   0.00000,   0.00000,10292064.47391,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-45135962.69139,   0.00000
-25650834.54834,-22903256.64394,-14566227.35768,1775358.03054,   0.00000,   0.00000,  -0.02882,  -0.02168,   0.00000,   0.00923,   0.00000,   0.00000,10460285.25068,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-44967741.91462,   0.00000
-26047526.26945,-23254426.36426,-14790585.79011,1811125.31687,   0.00000,   0.00000,  -0.02927,  -0.02201,   0.00000,   0.00942,   0.00000,   0.00000,10626329.62929,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-44801697.53602,   0.00000
-26438527.74046,-23603157.40597,-15012505.54393,1846892.60320,   0.00000,   0.00000,  -0.02971,  -0.02234,   0.00000,   0.00960,   0.00000,   0.00000,10790242.84505,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-44637784.32025,   0.00000
-26835219.46157,-23954327.12630,-15236863.97636,1882659.88952,   0.00000,   0.00000,  -0.03016,  -0.02267,   0.00000,   0.00979,   0.00000,   0.00000,10956322.46552,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-44471704.69979,   0.00000
-27223782.25396,-24297367.91791,-15456345.05156,1918427.17585,   0.00000,   0.00000,  -0.03060,  -0.02299,   0.00000,   0.00998,   0.00000,   0.00000,11119405.14318,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-44308622.02213,   0.00000
-27606654.79626,-24637970.03092,-15673387.44815,1954194.46218,   0.00000,   0.00000,  -0.03103,  -0.02331,   0.00000,   0.01016,   0.00000,   0.00000,11280358.05497,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-44147669.11033,   0.00000
-27995217.58866,-24981010.82253,-15892868.52336,1989961.74851,   0.00000,   0.00000,  -0.03147,  -0.02363,   0.00000,   0.01035,   0.00000,   0.00000,11443476.57709,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-43984550.58822,   0.00000
-28369961.20225,-25313484.00682,-16105033.56272,2027354.82058,   0.00000,   0.00000,  -0.03189,  -0.02394,   0.00000,   0.01054,   0.00000,   0.00000,11602307.26713,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-43825719.89818,   0.00000
-28750395.06594,-25648395.86972,-16319637.28070,2064747.89266,   0.00000,   0.00000,  -0.03232,  -0.02425,   0.00000,   0.01074,   0.00000,   0.00000,11763311.14317,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-43664716.02213,   0.00000
-29125138.67952,-25980869.05401,-16531802.32006,2100515.17899,   0.00000,   0.00000,  -0.03274,  -0.02457,   0.00000,   0.01092,   0.00000,   0.00000,11921333.78415,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-43506693.38116,   0.00000
-29497443.61450,-26307651.98821,-16741528.68081,2137908.25106,   0.00000,   0.00000,  -0.03317,  -0.02487,   0.00000,   0.01112,   0.00000,   0.00000,12079378.33017,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-43348648.83514,   0.00000
-29864058.29938,-26631996.24378,-16948816.36295,2175301.32313,   0.00000,   0.00000,  -0.03358,  -0.02518,   0.00000,   0.01131,   0.00000,   0.00000,12235303.16524,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-43192724.00006,   0.00000
-30230672.98425,-26956340.49936,-17156104.04508,2214320.18094,   0.00000,   0.00000,  -0.03399,  -0.02548,   0.00000,   0.01151,   0.00000,   0.00000,12392124.99753,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-43035902.16778,   0.00000
-30597287.66913,-27280684.75494,-17363391.72722,2251713.25302,   0.00000,   0.00000,  -0.03441,  -0.02578,   0.00000,   0.01171,   0.00000,   0.00000,12548104.10246,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-42879923.06285,   0.00000
-30955773.42530,-27596900.08181,-17565802.05213,2290732.11083,   0.00000,   0.00000,  -0.03481,  -0.02608,   0.00000,   0.01191,   0.00000,   0.00000,12701988.28558,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-42726038.87972,   0.00000
-31311820.50285,-27907425.15858,-17765773.69843,2328125.18290,   0.00000,   0.00000,  -0.03522,  -0.02637,   0.00000,   0.01211,   0.00000,   0.00000,12854170.28109,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-42573856.88422,   0.00000
-31670306.25901,-28223640.48545,-17968184.02334,2367144.04071,   0.00000,   0.00000,  -0.03563,  -0.02666,   0.00000,   0.01231,   0.00000,   0.00000,13008118.06948,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-42419909.09582,   0.00000
-32020663.08647,-28531726.88360,-18165716.99102,2406162.89853,   0.00000,   0.00000,  -0.03602,  -0.02695,   0.00000,   0.01251,   0.00000,   0.00000,13159104.97705,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-42268922.18826,   0.00000
-32368581.23531,-28834123.03166,-18360811.28009,2445181.75634,   0.00000,   0.00000,  -0.03642,  -0.02723,   0.00000,   0.01271,   0.00000,   0.00000,13309277.88963,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-42118749.27568,   0.00000
-32718938.06277,-29142209.42982,-18558344.24777,2485826.39990,   0.00000,   0.00000,  -0.03682,  -0.02752,   0.00000,   0.01293,   0.00000,   0.00000,13461233.30979,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-41966793.85552,   0.00000
-33061165.96151,-29442166.89926,-18750999.85823,2524845.25771,   0.00000,   0.00000,  -0.03721,  -0.02780,   0.00000,   0.01313,   0.00000,   0.00000,13609337.27754,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-41818689.88777,   0.00000
-33400955.18164,-29736434.11861,-18941216.79007,2565489.90127,   0.00000,   0.00000,  -0.03760,  -0.02807,   0.00000,   0.01334,   0.00000,   0.00000,13757541.50903,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-41670485.65628,   0.00000
-33737492.83028,-30033952.90944,-19131433.72192,2606134.54483,   0.00000,   0.00000,  -0.03798,  -0.02835,   0.00000,   0.01355,   0.00000,   0.00000,13904490.62086,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-41523536.54445,   0.00000
-34077282.05041,-30328220.12879,-19321650.65376,2646779.18838,   0.00000,   0.00000,  -0.03836,  -0.02862,   0.00000,   0.01376,   0.00000,   0.00000,14052781.49063,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-41375245.67467,   0.00000
-34403252.09174,-30611919.74081,-19504551.54976,2689049.61768,   0.00000,   0.00000,  -0.03874,  -0.02888,   0.00000,   0.01398,   0.00000,   0.00000,14196919.27927,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-41231107.88604,   0.00000
-34737351.06177,-30903748.28154,-19692329.80299,2729694.26124,   0.00000,   0.00000,  -0.03912,  -0.02915,   0.00000,   0.01419,   0.00000,   0.00000,14343159.76021,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-41084867.40510,   0.00000
-35063321.10309,-31187447.89357,-19875230.69900,2771964.69053,   0.00000,   0.00000,  -0.03949,  -0.02941,   0.00000,   0.01441,   0.00000,   0.00000,14487399.19015,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-40940627.97515,   0.00000
-35386852.46580,-31465457.25549,-20055692.91639,2814235.11983,   0.00000,   0.00000,  -0.03986,  -0.02967,   0.00000,   0.01463,   0.00000,   0.00000,14630858.34217,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-40797168.82314,   0.00000
-35707132.25702,-31746718.18890,-20236155.13378,2856505.54913,   0.00000,   0.00000,  -0.04022,  -0.02993,   0.00000,   0.01485,   0.00000,   0.00000,14773063.63450,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-40654963.53080,   0.00000
-36024973.36963,-32022288.87221,-20414178.67255,2898775.97843,   0.00000,   0.00000,  -0.04059,  -0.03018,   0.00000,   0.01507,   0.00000,   0.00000,14914490.09699,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-40513537.06832,   0.00000
-36340375.80363,-32292169.30543,-20589763.53272,2942672.19347,   0.00000,   0.00000,  -0.04095,  -0.03043,   0.00000,   0.01530,   0.00000,   0.00000,15056094.80342,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-40371932.36189,   0.00000
-36650087.98752,-32559611.06003,-20762909.71426,2984942.62277,   0.00000,   0.00000,  -0.04131,  -0.03067,   0.00000,   0.01552,   0.00000,   0.00000,15194668.34763,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-40233358.81767,   0.00000
-36959800.17142,-32827052.81463,-20936055.89581,3028838.83781,   0.00000,   0.00000,  -0.04166,  -0.03092,   0.00000,   0.01575,   0.00000,   0.00000,15334258.65963,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-40093768.50567,   0.00000
-37269512.35532,-33094494.56923,-21109202.07736,3072735.05285,   0.00000,   0.00000,  -0.04202,  -0.03116,   0.00000,   0.01598,   0.00000,   0.00000,15473910.98171,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-39954116.18360,   0.00000
-37571095.61051,-33353807.39511,-21277470.90169,3118257.05363,   0.00000,   0.00000,  -0.04236,  -0.03140,   0.00000,   0.01621,   0.00000,   0.00000,15611642.95424,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-39816384.21107,   0.00000
-37872678.86570,-33613120.22100,-21445739.72601,3162153.26867,   0.00000,   0.00000,  -0.04271,  -0.03164,   0.00000,   0.01644,   0.00000,   0.00000,15748469.72287,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-39679557.44244,   0.00000
-38174262.12088,-33872433.04689,-21614008.55033,3207675.26946,   0.00000,   0.00000,  -0.04306,  -0.03187,   0.00000,   0.01668,   0.00000,   0.00000,15886342.98142,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-39541684.18389,   0.00000
-38473406.69746,-34126055.62268,-21779838.69604,3253197.27024,   0.00000,   0.00000,  -0.04340,  -0.03210,   0.00000,   0.01692,   0.00000,   0.00000,16023474.98609,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-39404552.17922,   0.00000
-38766861.02393,-34377239.51986,-21943230.16314,3298719.27102,   0.00000,   0.00000,  -0.04374,  -0.03233,   0.00000,   0.01715,   0.00000,   0.00000,16158545.94242,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-39269481.22289,   0.00000
-39054625.10031,-34625984.73842,-22104182.95162,3345867.05755,   0.00000,   0.00000,  -0.04407,  -0.03256,   0.00000,   0.01740,   0.00000,   0.00000,16292556.93069,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-39135470.23461,   0.00000
-39345640.74817,-34871478.38550,-22265135.74010,3391389.05833,   0.00000,   0.00000,  -0.04441,  -0.03278,   0.00000,   0.01764,   0.00000,   0.00000,16426971.32069,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-39001055.84462,   0.00000
-39630966.14594,-35114533.35397,-22423649.84997,3438536.84486,   0.00000,   0.00000,  -0.04474,  -0.03300,   0.00000,   0.01788,   0.00000,   0.00000,16560338.72218,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-38867688.44313,   0.00000
-39910601.29361,-35355149.64382,-22579725.28123,3485684.63138,   0.00000,   0.00000,  -0.04506,  -0.03322,   0.00000,   0.01813,   0.00000,   0.00000,16691657.41967,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-38736369.74564,   0.00000
-40193488.01276,-35592514.36219,-22735800.71248,3532832.41791,   0.00000,   0.00000,  -0.04539,  -0.03343,   0.00000,   0.01837,   0.00000,   0.00000,16824391.81124,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-38603635.35407,   0.00000
-40470684.48181,-35827440.40195,-22889437.46513,3581605.99018,   0.00000,   0.00000,  -0.04571,  -0.03364,   0.00000,   0.01862,   0.00000,   0.00000,16956109.38649,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-38471917.77882,   0.00000
-40747880.95086,-36062366.44170,-23043074.21777,3630379.56244,   0.00000,   0.00000,  -0.04603,  -0.03385,   0.00000,   0.01888,   0.00000,   0.00000,17087921.64496,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-38340105.52035,   0.00000
-41016948.49121,-36289163.55275,-23191833.61319,3679153.13471,   0.00000,   0.00000,  -0.04635,  -0.03405,   0.00000,   0.01913,   0.00000,   0.00000,17216906.35853,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-38211120.80678,   0.00000
-41286016.03155,-36515960.66379,-23340593.00860,3727926.70698,   0.00000,   0.00000,  -0.04666,  -0.03426,   0.00000,   0.01939,   0.00000,   0.00000,17345987.63013,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-38082039.53518,   0.00000
-41555083.57189,-36742757.77483,-23489352.40402,3776700.27924,   0.00000,   0.00000,  -0.04697,  -0.03446,   0.00000,   0.01964,   0.00000,   0.00000,17475163.32006,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-37952863.84525,   0.00000
-41816022.18352,-36961425.95717,-23633234.44221,3827099.63725,   0.00000,   0.00000,  -0.04728,  -0.03465,   0.00000,   0.01990,   0.00000,   0.00000,17602580.96739,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-37825446.19792,   0.00000
-42076960.79515,-37180094.13950,-23777116.48039,3877498.99526,   0.00000,   0.00000,  -0.04758,  -0.03485,   0.00000,   0.02016,   0.00000,   0.00000,17730107.24541,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-37697919.91989,   0.00000
-42337899.40678,-37398762.32183,-23920998.51858,3927898.35327,   0.00000,   0.00000,  -0.04788,  -0.03504,   0.00000,   0.02043,   0.00000,   0.00000,17857739.82686,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-37570287.33844,   0.00000
-42596399.33980,-37611740.25406,-24062441.87816,3978297.71128,   0.00000,   0.00000,  -0.04819,  -0.03523,   0.00000,   0.02069,   0.00000,   0.00000,17984701.94287,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-37443325.22243,   0.00000
-42849209.02272,-37822279.50769,-24201446.55912,4030322.85504,   0.00000,   0.00000,  -0.04848,  -0.03541,   0.00000,   0.02096,   0.00000,   0.00000,18110731.20218,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-37317295.96312,   0.00000
-43102018.70564,-38032818.76131,-24340451.24008,4082347.99879,   0.00000,   0.00000,  -0.04878,  -0.03560,   0.00000,   0.02123,   0.00000,   0.00000,18236879.13646,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-37191148.02885,   0.00000
-43352389.70995,-38237667.76483,-24477017.24243,4134373.14254,   0.00000,   0.00000,  -0.04908,  -0.03578,   0.00000,   0.02150,   0.00000,   0.00000,18362377.52653,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-37065649.63878,   0.00000
-43599509.14277,-38445768.33984,-24613583.24478,4186398.28629,   0.00000,   0.00000,  -0.04936,  -0.03596,   0.00000,   0.02177,   0.00000,   0.00000,18486635.09999,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-36941392.06532,   0.00000
-43841751.21836,-38642488.41465,-24745271.88990,4238423.43004,   0.00000,   0.00000,  -0.04965,  -0.03613,   0.00000,   0.02204,   0.00000,   0.00000,18609485.25100,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-36818541.91431,   0.00000
-44080741.72247,-38842460.06095,-24876960.53503,4292074.35954,   0.00000,   0.00000,  -0.04993,  -0.03631,   0.00000,   0.02232,   0.00000,   0.00000,18732210.19416,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-36695816.97115,   0.00000
-44322983.79807,-39039180.13576,-25008649.18015,4345725.28903,   0.00000,   0.00000,  -0.05022,  -0.03648,   0.00000,   0.02260,   0.00000,   0.00000,18856429.55994,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-36571597.60537,   0.00000
-44559535.62357,-39233461.53196,-25137899.14666,4399376.21853,   0.00000,   0.00000,  -0.05050,  -0.03665,   0.00000,   0.02288,   0.00000,   0.00000,18978658.72897,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-36449368.43634,   0.00000
-44796087.44906,-39427742.92816,-25267149.11317,4454652.93376,   0.00000,   0.00000,  -0.05078,  -0.03682,   0.00000,   0.02316,   0.00000,   0.00000,19102153.92537,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-36325873.23993,   0.00000
-45024510.34585,-39613895.39564,-25391521.72245,4509929.64900,   0.00000,   0.00000,  -0.05105,  -0.03698,   0.00000,   0.02345,   0.00000,   0.00000,19222925.14109,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-36205102.02422,   0.00000
-45252933.24264,-39800047.86313,-25515894.33173,4565206.36424,   0.00000,   0.00000,  -0.05132,  -0.03714,   0.00000,   0.02374,   0.00000,   0.00000,19343840.89225,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-36084186.27305,   0.00000
-45481356.13942,-39986200.33062,-25640266.94101,4620483.07947,   0.00000,   0.00000,  -0.05159,  -0.03730,   0.00000,   0.02403,   0.00000,   0.00000,19464898.48532,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-35963128.67999,   0.00000
-45707340.35759,-40166662.54801,-25762200.87168,4675759.79471,   0.00000,   0.00000,  -0.05186,  -0.03745,   0.00000,   0.02431,   0.00000,   0.00000,19585359.24912,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-35842667.91619,   0.00000
-45927634.32567,-40344686.08679,-25881696.12374,4732662.29569,   0.00000,   0.00000,  -0.05212,  -0.03760,   0.00000,   0.02461,   0.00000,   0.00000,19705019.44347,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-35723007.72183,   0.00000
-46147928.29374,-40522709.62556,-26001191.37579,4789564.79667,   0.00000,   0.00000,  -0.05238,  -0.03776,   0.00000,   0.02491,   0.00000,   0.00000,19824835.07413,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-35603192.09117,   0.00000
-46365783.58321,-40695042.91424,-26118247.94923,4846467.29764,   0.00000,   0.00000,  -0.05264,  -0.03790,   0.00000,   0.02520,   0.00000,   0.00000,19944077.09119,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-35483950.07412,   0.00000
-46580387.30118,-40870627.77440,-26235304.52268,4903369.79862,   0.00000,   0.00000,  -0.05290,  -0.03805,   0.00000,   0.02550,   0.00000,   0.00000,20062086.70718,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-35365940.45813,   0.00000
-46798242.59064,-41042961.06308,-26352361.09612,4961898.08534,   0.00000,   0.00000,  -0.05316,  -0.03820,   0.00000,   0.02580,   0.00000,   0.00000,20182835.01636,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-35245192.14895,   0.00000
-47007968.95139,-41207165.42305,-26464540.31233,5020426.37207,   0.00000,   0.00000,  -0.05341,  -0.03833,   0.00000,   0.02611,   0.00000,   0.00000,20300921.93377,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-35127105.23154,   0.00000
-47214443.74066,-41374621.35450,-26576719.52855,5078954.65879,   0.00000,   0.00000,  -0.05366,  -0.03847,   0.00000,   0.02641,   0.00000,   0.00000,20417783.51295,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-35010243.65235,   0.00000
